Revenue,Duration,Score,genre,,,,,,,,
0,91,4.3,10402,,,,,,,,
0,106,6.4,18,,,,,,,,
11,85,6.9,18,,,,,,,,
0,90,4,28,,,,,,,,
0,130,7.1,28,,,,,,,,
10000000,99,4.9,27,,,,,,,,
0,89,6.7,18,,,,,,,,
17164377,107,6.4,35,,,,,,,,
4386236,144,6,18,,,,,,,,
59827328,98,6.4,35,,,,,,,,
0,94,4.3,28,,,,,,,,
111584787,117,6.5,28,,,,,,,,
0,102,6.1,18,,,,,,,,
19839492,127,7.5,18,,,,,,,,
14144000,98,4.5,27,,,,,,,,
0,87,4.9,27,,,,,,,,
60000000,163,7,28,,,,,,,,
85582407,121,7.3,35,,,,,,,,
0,90,6.2,16,,,,,,,,
0,89,6.2,28,,,,,,,,
0,94,5.1,28,,,,,,,,
21817298,136,7,18,,,,,,,,
104931801,117,7.9,27,,,,,,,,
30859000,83,7.2,27,,,,,,,,
2995811,106,6.3,18,,,,,,,,
83304330,181,7.4,18,,,,,,,,
141195658,130,6.5,12,,,,,,,,
0,93,5.7,27,,,,,,,,
8220215,110,7,35,,,,,,,,
41590886,118,6.9,18,,,,,,,,
34573780,120,6.8,18,,,,,,,,
44196684,87,6.3,27,,,,,,,,
24538513,123,7.3,99,,,,,,,,
108782847,104,6.6,27,,,,,,,,
0,91,4.9,35,,,,,,,,
23936908,88,6.6,35,,,,,,,,
0,126,6.7,18,,,,,,,,
28780255,118,6.5,80,,,,,,,,
90400000,116,7.1,35,,,,,,,,
21510851,84,4.8,27,,,,,,,,
0,137,7.4,10752,,,,,,,,
6126237,80,6.3,35,,,,,,,,
19125401,119,6.4,28,,,,,,,,
4777465,97,6.5,35,,,,,,,,
4350774,79,6,35,,,,,,,,
0,91,5.7,28,,,,,,,,
2955039,97,6,18,,,,,,,,
0,103,5.5,35,,,,,,,,
1053788,119,6.9,18,,,,,,,,
18663238,84,6.8,99,,,,,,,,
0,120,6,27,,,,,,,,
14348529,98,5.8,35,,,,,,,,
0,128,7,35,,,,,,,,
771499,130,4.8,18,,,,,,,,
140666,86,6.1,18,,,,,,,,
0,130,6.8,80,,,,,,,,
1046166,97,4.5,35,,,,,,,,
0,103,5.8,18,,,,,,,,
328203506,97,6.3,12,,,,,,,,
0,90,5.9,53,,,,,,,,
0,122,7.3,18,,,,,,,,
20374201,127,7.9,18,,,,,,,,
14373825,84,6.3,53,,,,,,,,
0,96,5.6,53,,,,,,,,
32222567,97,6.8,27,,,,,,,,
39462438,112,6.8,18,,,,,,,,
29174648,125,6.8,18,,,,,,,,
22456509,96,5.6,35,,,,,,,,
2500000,98,5.7,878,,,,,,,,
20138836,122,6.8,18,,,,,,,,
43528634,100,6.8,10749,,,,,,,,
5271666,104,3.4,18,,,,,,,,
0,135,6.6,28,,,,,,,,
4440055,119,6.8,18,,,,,,,,
42345360,145,7.7,18,,,,,,,,
6108720,106,6.6,28,,,,,,,,
1997807,126,7,12,,,,,,,,
22889018,124,7.1,18,,,,,,,,
46000000,159,7.2,10749,,,,,,,,
30000000,171,7,18,,,,,,,,
188126,98,6.7,27,,,,,,,,
0,122,4.3,12,,,,,,,,
213928762,154,8.3,53,,,,,,,,
76657000,97,7,12,,,,,,,,
38697217,117,7.6,80,,,,,,,,
5001655,104,5.1,35,,,,,,,,
286214286,174,7.4,18,,,,,,,,
69821334,111,6.1,35,,,,,,,,
100523181,102,7.5,35,,,,,,,,
52287414,89,7.8,80,,,,,,,,
82719885,113,7.1,27,,,,,,,,
43000000,111,7.2,80,,,,,,,,
27362712,109,7,35,,,,,,,,
39187783,100,7,35,,,,,,,,
26049082,94,6.1,35,,,,,,,,
0,111,7.2,18,,,,,,,,
81974493,142,6.5,12,,,,,,,,
18090181,112,6.4,27,,,,,,,,
22593409,91,5.8,18,,,,,,,,
18948425,112,6.7,18,,,,,,,,
17460020,82,6.4,35,,,,,,,,
29010817,97,5.2,35,,,,,,,,
34266564,102,7.3,53,,,,,,,,
16856124,93,6.1,18,,,,,,,,
12671300,116,6.5,28,,,,,,,,
10629321,118,5.9,28,,,,,,,,
25288872,93,6.6,35,,,,,,,,
74952305,92,6.7,35,,,,,,,,
8880705,110,3.9,35,,,,,,,,
8279017,92,6.6,18,,,,,,,,
10130000,104,5.7,35,,,,,,,,
0,97,4.6,35,,,,,,,,
0,92,5.5,35,,,,,,,,
25966555,140,6.9,18,,,,,,,,
5659286,90,7,16,,,,,,,,
18124262,129,7,35,,,,,,,,
0,111,6.9,35,,,,,,,,
2275557,79,5.7,28,,,,,,,,
6491240,101,6.9,35,,,,,,,,
0,113,6.6,35,,,,,,,,
92,92,6.9,18,,,,,,,,
589304,106,6.7,18,,,,,,,,
63464861,104,7.3,35,,,,,,,,
852872,112,5.9,18,,,,,,,,
458232,99,5.8,18,,,,,,,,
426224,91,6.6,10749,,,,,,,,
3453043,98,6.4,28,,,,,,,,
0,95,5.6,80,,,,,,,,
143451,107,6.3,28,,,,,,,,
53086,112,5.1,18,,,,,,,,
553171,124,7.8,878,,,,,,,,
413454,97,5.8,18,,,,,,,,
2019009,124,6.1,18,,,,,,,,
2455831,93,7,18,,,,,,,,
0,104,7,18,,,,,,,,
22441323,102,6.4,53,,,,,,,,
882290,100,5.9,28,,,,,,,,
0,106,4.1,28,,,,,,,,
145793296,99,7,35,,,,,,,,
32392047,91,6.5,80,,,,,,,,
0,110,6.6,18,,,,,,,,
24793509,92,7.1,35,,,,,,,,
35619521,93,5.6,27,,,,,,,,
26096852,100,6.8,18,,,,,,,,
11588205,104,5.7,35,,,,,,,,
0,109,5.8,35,,,,,,,,
12633747,105,6.8,28,,,,,,,,
4245870,102,4.5,35,,,,,,,,
3347647,110,6.1,18,,,,,,,,
10848783,92,5.7,35,,,,,,,,
0,92,6.2,18,,,,,,,,
0,101,5.8,35,,,,,,,,
5634828,113,6.2,18,,,,,,,,
0,95,6.4,18,,,,,,,,
0,95,7.7,16,,,,,,,,
19000000,107,7.5,18,,,,,,,,
1333124,117,6.4,53,,,,,,,,
10329747,103,6.7,53,,,,,,,,
2400000,100,4.4,27,,,,,,,,
231411584,96,7,35,,,,,,,,
0,104,5.5,28,,,,,,,,
116019547,120,6.3,12,,,,,,,,
245066411,175,8.4,18,,,,,,,,
92921203,95,6.1,18,,,,,,,,
60722734,95,7.2,35,,,,,,,,
116700000,121,7.1,18,,,,,,,,
167221571,110,6.1,18,,,,,,,,
161777836,121,6.4,12,,,,,,,,
0,95,6.5,35,,,,,,,,
55447968,112,6.7,35,,,,,,,,
37710610,112,6,35,,,,,,,,
54600000,93,6.8,18,,,,,,,,
49084830,114,6.8,80,,,,,,,,
25405445,104,6.8,53,,,,,,,,
25000000,119,6.6,12,,,,,,,,
97572000,125,6.3,12,,,,,,,,
20256975,96,4.9,28,,,,,,,,
21268532,46,7.5,99,,,,,,,,
36433975,89,4.4,27,,,,,,,,
14702438,92,6.3,35,,,,,,,,
17986781,103,7.2,80,,,,,,,,
14011454,97,6.2,18,,,,,,,,
16829545,89,6,27,,,,,,,,
31430334,105,6.6,35,,,,,,,,
0,103,6.5,35,,,,,,,,
0,103,5.8,12,,,,,,,,
14618727,116,7,10749,,,,,,,,
0,101,7.3,18,,,,,,,,
8373585,164,7,18,,,,,,,,
7292175,96,5.6,10749,,,,,,,,
0,111,6.5,18,,,,,,,,
5,90,5.7,53,,,,,,,,
4720371,113,6.7,28,,,,,,,,
29385320,192,7.4,18,,,,,,,,
0,99,6.4,18,,,,,,,,
0,91,6.1,35,,,,,,,,
2062066,104,6.1,18,,,,,,,,
0,90,6.2,18,,,,,,,,
6038942,112,7.4,18,,,,,,,,
0,102,5,28,,,,,,,,
1246141,100,4.5,35,,,,,,,,
0,125,6.7,18,,,,,,,,
0,98,6,35,,,,,,,,
1429299,106,5.7,35,,,,,,,,
382946,106,6.7,18,,,,,,,,
523511,93,5.8,35,,,,,,,,
0,103,6.2,9648,,,,,,,,
0,96,7.7,18,,,,,,,,
573335,103,7.1,10749,,,,,,,,
453079,108,5.9,35,,,,,,,,
1310673,170,6.7,18,,,,,,,,
46488,108,6,80,,,,,,,,
30471,108,7.2,28,,,,,,,,
0,84,5,27,,,,,,,,
12400000,76,5.1,16,,,,,,,,
41410568,115,7,10749,,,,,,,,
8900000,97,6.9,12,,,,,,,,
7993039,102,7.4,35,,,,,,,,
7000000,104,6.1,35,,,,,,,,
0,94,5.8,53,,,,,,,,
0,101,6.1,28,,,,,,,,
44287131,101,5.6,27,,,,,,,,
7103838,130,7.9,18,,,,,,,,
0,115,7.8,18,,,,,,,,
255273813,99,5.6,27,,,,,,,,
7,82,5.2,35,,,,,,,,
57504069,112,7.4,80,,,,,,,,
54215416,108,6.8,18,,,,,,,,
31899000,105,6.8,27,,,,,,,,
0,108,6.2,28,,,,,,,,
28451622,98,7,80,,,,,,,,
13368437,88,5.1,35,,,,,,,,
12376563,131,7,878,,,,,,,,
10,91,4.1,27,,,,,,,,
17693675,100,7,18,,,,,,,,
11850214,105,7,18,,,,,,,,
2025032,100,8,18,,,,,,,,
2401510,116,6.5,18,,,,,,,,
1548955,96,6.8,10749,,,,,,,,
1521261,113,7.1,18,,,,,,,,
0,102,6,28,,,,,,,,
8159508,121,7.5,18,,,,,,,,
78371200,108,7.3,28,,,,,,,,
79384880,121,7.4,35,,,,,,,,
0,97,7.2,18,,,,,,,,
14237000,91,7.3,35,,,,,,,,
2122561,94,6.8,10749,,,,,,,,
181813770,110,7.2,10749,,,,,,,,
138530565,120,7.5,18,,,,,,,,
119114517,122,6.8,99,,,,,,,,
102308889,110,7.4,36,,,,,,,,
102272727,139,7.4,35,,,,,,,,
0,124,7.4,18,,,,,,,,
43656822,152,7,80,,,,,,,,
39846344,98,6.6,35,,,,,,,,
25059640,106,7.1,35,,,,,,,,
23341568,106,8.1,18,,,,,,,,
22168359,89,5.5,27,,,,,,,,
38275483,92,5.9,35,,,,,,,,
44703995,109,7.3,18,,,,,,,,
20400000,144,6.2,37,,,,,,,,
50244700,99,6.9,878,,,,,,,,
18197398,89,4.4,35,,,,,,,,
18814720,113,6.3,80,,,,,,,,
18750246,91,6.6,35,,,,,,,,
58000000,99,6.5,35,,,,,,,,
12000000,98,5.4,80,,,,,,,,
48027970,121,7.4,18,,,,,,,,
11642254,96,5.2,27,,,,,,,,
9206470,100,6.5,35,,,,,,,,
7518876,42,8,99,,,,,,,,
6852450,101,6.1,35,,,,,,,,
13231461,96,6.4,18,,,,,,,,
6670712,104,6.9,18,,,,,,,,
19560274,96,6.8,28,,,,,,,,
6230276,94,4.8,35,,,,,,,,
10409377,97,7.1,18,,,,,,,,
5483299,120,6.4,18,,,,,,,,
4398989,95,5.5,35,,,,,,,,
3283371,99,6.9,28,,,,,,,,
2944752,94,6.6,18,,,,,,,,
2025238,95,6,35,,,,,,,,
638641,145,7.6,12,,,,,,,,
2899975,99,6.2,18,,,,,,,,
0,110,6.6,53,,,,,,,,
869325,107,4.6,28,,,,,,,,
399611,97,4.7,18,,,,,,,,
0,99,6.2,18,,,,,,,,
1332231,104,5.3,18,,,,,,,,
0,97,5.9,18,,,,,,,,
69497,85,4.7,35,,,,,,,,
25,152,8,99,,,,,,,,
0,86,6.8,80,,,,,,,,
66351,95,5.6,80,,,,,,,,
0,101,6.3,18,,,,,,,,
0,90,5.2,28,,,,,,,,
2120439,87,7.1,27,,,,,,,,
3897799,122,7,18,,,,,,,,
32251,86,5.5,18,,,,,,,,
530048,103,6.8,18,,,,,,,,
6800000,133,7.2,28,,,,,,,,
27165581,108,6.8,28,,,,,,,,
76578641,112,6.2,35,,,,,,,,
7000000,95,4.2,28,,,,,,,,
126,139,4.7,28,,,,,,,,
18469680,85,6.4,53,,,,,,,,
531826,105,3.9,35,,,,,,,,
159616327,129,7.9,35,,,,,,,,
58972904,123,6.8,18,,,,,,,,
0,90,5.9,10749,,,,,,,,
15700000,105,7.4,37,,,,,,,,
0,111,7.1,35,,,,,,,,
4865000,95,3.3,35,,,,,,,,
3031801,92,5.6,35,,,,,,,,
2466444,104,6.2,80,,,,,,,,
37295445,120,7.6,18,,,,,,,,
0,93,6.8,18,,,,,,,,
792,97,7.1,18,,,,,,,,
0,100,5.4,35,,,,,,,,
11502151,157,7.2,18,,,,,,,,
0,96,5.6,35,,,,,,,,
15699707,100,7.1,53,,,,,,,,
5000000,120,5.9,18,,,,,,,,
0,103,7.2,878,,,,,,,,
0,106,6.5,27,,,,,,,,
152925093,92,6.3,27,,,,,,,,
108286421,103,6.8,53,,,,,,,,
64282312,87,6.1,99,,,,,,,,
44107032,81,6.3,27,,,,,,,,
205703818,83,5.9,27,,,,,,,,
103590271,89,4.9,27,,,,,,,,
44793222,96,6.5,27,,,,,,,,
99067206,115,7.5,35,,,,,,,,
142817992,95,5.2,27,,,,,,,,
36000000,135,6.4,18,,,,,,,,
41833347,113,6.7,35,,,,,,,,
34872033,89,5.1,27,,,,,,,,
60378584,110,7,80,,,,,,,,
28200000,127,6.8,12,,,,,,,,
86362372,84,5.2,27,,,,,,,,
26010864,124,7.9,18,,,,,,,,
55198285,117,7.9,18,,,,,,,,
64110728,83,5.1,53,,,,,,,,
39723096,113,8.1,9648,,,,,,,,
44030246,104,6.3,27,,,,,,,,
26888376,97,6.9,35,,,,,,,,
110000000,110,7.4,18,,,,,,,,
23198652,103,7.1,35,,,,,,,,
20659423,104,6.8,10751,,,,,,,,
0,134,6.1,18,,,,,,,,
17273593,90,5.9,35,,,,,,,,
24804129,134,7.1,28,,,,,,,,
40100000,93,6.1,27,,,,,,,,
43884652,99,7.5,18,,,,,,,,
15000000,139,6,36,,,,,,,,
19905359,99,6.4,28,,,,,,,,
14000000,100,4.8,27,,,,,,,,
368744044,95,6.2,35,,,,,,,,
31724284,94,5,18,,,,,,,,
15116634,88,5,27,,,,,,,,
33616692,106,7.3,18,,,,,,,,
30039392,99,7.5,27,,,,,,,,
13269963,135,6.9,18,,,,,,,,
17768757,88,5.9,27,,,,,,,,
0,89,5.8,27,,,,,,,,
12232628,107,5.5,28,,,,,,,,
25562924,86,5,27,,,,,,,,
16174377,102,6.5,35,,,,,,,,
54418872,103,6.7,28,,,,,,,,
14056528,118,6,28,,,,,,,,
12200000,139,5.4,18,,,,,,,,
21164799,92,4.3,10749,,,,,,,,
25,89,6.2,18,,,,,,,,
0,82,6.2,14,,,,,,,,
3432342,99,6.7,35,,,,,,,,
0,90,4.9,28,,,,,,,,
7230000,118,6.4,28,,,,,,,,
0,97,6.7,35,,,,,,,,
6538177,94,6.6,35,,,,,,,,
0,91,6.5,35,,,,,,,,
5321508,175,8.1,37,,,,,,,,
5476060,94,6.3,28,,,,,,,,
9760104,97,7.6,878,,,,,,,,
4074023,41,5.9,99,,,,,,,,
3263585,112,6.8,18,,,,,,,,
41424067,120,6.5,18,,,,,,,,
4040588,110,6.6,35,,,,,,,,
3049135,99,7,18,,,,,,,,
4842699,121,5.4,18,,,,,,,,
2614773,97,6,35,,,,,,,,
1980338,116,6,35,,,,,,,,
8203235,101,7.3,53,,,,,,,,
0,103,5.7,18,,,,,,,,
2450846,112,6.6,53,,,,,,,,
5129058,91,6.9,18,,,,,,,,
742898,98,5.9,35,,,,,,,,
3220371,95,6.7,27,,,,,,,,
0,88,5.8,35,,,,,,,,
846704,99,3.9,18,,,,,,,,
560069,91,6.8,35,,,,,,,,
0,97,5.6,80,,,,,,,,
5476793,89,7.3,35,,,,,,,,
0,95,4.7,27,,,,,,,,
98450062,94,6,27,,,,,,,,
782102,90,6.2,18,,,,,,,,
0,91,4.2,27,,,,,,,,
0,107,7,53,,,,,,,,
0,105,7.4,10402,,,,,,,,
0,67,3,10751,,,,,,,,
0,94,4.5,53,,,,,,,,
0,123,6.4,18,,,,,,,,
0,88,4.7,35,,,,,,,,
17872796,99,7.1,18,,,,,,,,
24475416,135,7.4,18,,,,,,,,
209696,107,6.3,27,,,,,,,,
80578934,94,5.7,27,,,,,,,,
3099314,120,7.1,53,,,,,,,,
0,81,5.5,35,,,,,,,,
8025872,101,5.9,27,,,,,,,,
11000000,106,7.2,37,,,,,,,,
10337387,90,5.6,18,,,,,,,,
0,83,4.6,35,,,,,,,,
0,100,7.3,18,,,,,,,,
0,92,5.6,18,,,,,,,,
0,97,5.7,18,,,,,,,,
146198896,96,6.5,35,,,,,,,,
58853106,104,5.8,10749,,,,,,,,
254700832,117,6.6,35,,,,,,,,
27092880,90,7,35,,,,,,,,
10400000,116,6.9,12,,,,,,,,
13060843,135,7.2,80,,,,,,,,
7011317,108,6.9,80,,,,,,,,
7390108,102,7.9,80,,,,,,,,
0,123,7,18,,,,,,,,
10429707,98,5.5,35,,,,,,,,
1270522,113,7.7,14,,,,,,,,
0,122,7.7,18,,,,,,,,
0,101,6.6,35,,,,,,,,
744816,97,6.3,35,,,,,,,,
23803308,115,7.4,18,,,,,,,,
0,110,7,28,,,,,,,,
623528,98,6.6,12,,,,,,,,
3606395,104,5.4,18,,,,,,,,
108981275,133,8.2,18,,,,,,,,
0,85,6.9,35,,,,,,,,
32000000,126,7.3,53,,,,,,,,
6294161,112,5.7,28,,,,,,,,
0,89,7,80,,,,,,,,
41400000,101,7.1,18,,,,,,,,
0,133,6.6,18,,,,,,,,
0,98,6.1,35,,,,,,,,
32000000,114,6.3,14,,,,,,,,
62548947,112,6.9,10749,,,,,,,,
125728258,94,6.1,35,,,,,,,,
0,90,4.6,27,,,,,,,,
30000000,96,7.5,27,,,,,,,,
119723856,102,7.3,18,,,,,,,,
38251425,93,7.8,35,,,,,,,,
36000000,152,6.6,28,,,,,,,,
44909486,111,6.5,18,,,,,,,,
187112,95,5.2,27,,,,,,,,
49800000,112,7.1,18,,,,,,,,
0,86,4.8,27,,,,,,,,
0,105,6.9,10749,,,,,,,,
52425855,91,4.1,53,,,,,,,,
14400000,105,6.4,18,,,,,,,,
34705850,106,6.5,35,,,,,,,,
13008928,94,7.1,28,,,,,,,,
11744471,172,7.8,12,,,,,,,,
10000000,109,5.8,99,,,,,,,,
15179302,88,4.4,27,,,,,,,,
44349000,164,7.5,18,,,,,,,,
31584901,96,6.4,35,,,,,,,,
10229331,93,5.3,28,,,,,,,,
9000000,82,5.9,28,,,,,,,,
0,101,6.7,18,,,,,,,,
8200000,124,6.8,18,,,,,,,,
44000000,105,7.1,27,,,,,,,,
0,110,6.3,35,,,,,,,,
6000000,143,6.1,28,,,,,,,,
4630045,84,5.5,35,,,,,,,,
4300000,98,6.5,80,,,,,,,,
9304609,104,6.7,35,,,,,,,,
3468572,110,6.7,18,,,,,,,,
2426851,90,6.2,35,,,,,,,,
1919197,96,6.1,35,,,,,,,,
1104682,88,5.9,27,,,,,,,,
866999,101,6.6,14,,,,,,,,
0,102,8,18,,,,,,,,
1406224,83,6.5,18,,,,,,,,
0,106,5.2,18,,,,,,,,
641100,115,6.9,18,,,,,,,,
2365467,118,6.5,18,,,,,,,,
302204,109,7,80,,,,,,,,
354704,102,6.7,80,,,,,,,,
0,95,6,35,,,,,,,,
0,119,8.1,18,,,,,,,,
120000,104,6.6,80,,,,,,,,
318982,100,6.1,18,,,,,,,,
0,100,4.2,18,,,,,,,,
146402,113,7.1,18,,,,,,,,
33245,98,6.2,18,,,,,,,,
355688,119,6.2,35,,,,,,,,
25345000,99,6.2,12,,,,,,,,
4037782,120,7.3,18,,,,,,,,
8000000,127,6.1,28,,,,,,,,
0,103,5.7,35,,,,,,,,
0,93,4.5,27,,,,,,,,
0,78,4.1,27,,,,,,,,
0,0,5.2,35,,,,,,,,
28350000,120,7.5,18,,,,,,,,
23689877,121,7.7,18,,,,,,,,
400176459,238,7.7,18,,,,,,,,
14873,123,6.2,10752,,,,,,,,
8000000,107,7.3,28,,,,,,,,
4270000,101,7,35,,,,,,,,
44462,101,6.5,18,,,,,,,,
2956000,102,6.6,10402,,,,,,,,
0,95,6,18,,,,,,,,
13401952,109,6.6,35,,,,,,,,
44785053,113,7.4,18,,,,,,,,
257850122,91,6.8,35,,,,,,,,
83453539,88,7.1,35,,,,,,,,
0,88,5.3,53,,,,,,,,
28215918,91,7,35,,,,,,,,
27900000,97,7.2,18,,,,,,,,
14000000,92,5.9,27,,,,,,,,
5000000,121,6.9,28,,,,,,,,
13007551,134,7.4,80,,,,,,,,
12800000,149,7.4,18,,,,,,,,
12000000,121,6.2,28,,,,,,,,
12600000,116,7.1,80,,,,,,,,
40423945,92,6.3,9648,,,,,,,,
9482579,96,5.7,35,,,,,,,,
6451628,105,6.8,18,,,,,,,,
33965843,129,7.8,80,,,,,,,,
5923044,84,7.6,27,,,,,,,,
0,86,3.8,10770,,,,,,,,
4159678,103,6.7,14,,,,,,,,
113783,98,6.7,35,,,,,,,,
0,91,5.6,28,,,,,,,,
0,98,5.2,80,,,,,,,,
0,96,4.6,27,,,,,,,,
0,78,7.9,28,,,,,,,,
0,100,0,99,,,,,,,,
0,85,3.3,28,,,,,,,,
0,92,5.3,28,,,,,,,,
0,90,3.6,80,,,,,,,,
31063038,94,6.5,35,,,,,,,,
127392239,80,6.9,99,,,,,,,,
19504039,107,6.7,53,,,,,,,,
3830137,92,6,35,,,,,,,,
13092000,105,8.3,18,,,,,,,,
30641770,130,8.1,18,,,,,,,,
4000000,99,6.8,35,,,,,,,,
0,118,6.8,18,,,,,,,,
16800000,115,7.9,18,,,,,,,,
19294144,94,7.4,35,,,,,,,,
0,98,6.2,28,,,,,,,,
45000,96,4.1,35,,,,,,,,
7,92,8,10749,,,,,,,,
28814580,128,6.8,18,,,,,,,,
33395426,136,7.5,27,,,,,,,,
8000000,123,7.4,37,,,,,,,,
2277396,99,6.9,18,,,,,,,,
5332926,105,6.8,18,,,,,,,,
658573,95,6.1,28,,,,,,,,
141000000,109,7,35,,,,,,,,
124881062,110,7.2,12,,,,,,,,
0,110,5.7,878,,,,,,,,
9644124,130,8,18,,,,,,,,
16491080,93,7.8,18,,,,,,,,
177512032,91,5.7,27,,,,,,,,
35564473,120,7.3,99,,,,,,,,
29999213,87,5.7,27,,,,,,,,
20966644,117,6.9,18,,,,,,,,
89328627,86,6,878,,,,,,,,
77712439,110,6.7,27,,,,,,,,
19184015,113,5,35,,,,,,,,
17570324,108,7.6,18,,,,,,,,
18999718,95,6.2,12,,,,,,,,
23144499,98,5.3,35,,,,,,,,
68411275,93,5.9,12,,,,,,,,
19472057,86,5.7,27,,,,,,,,
33300000,161,7.7,18,,,,,,,,
15369573,100,4.7,35,,,,,,,,
7900000,121,6.7,35,,,,,,,,
25000000,125,8.1,35,,,,,,,,
15938065,87,4.2,14,,,,,,,,
13000000,128,6.4,9648,,,,,,,,
11718595,100,6.4,35,,,,,,,,
229094,84,6.6,10749,,,,,,,,
0,97,7,18,,,,,,,,
10400000,146,7.3,18,,,,,,,,
10000000,186,7.6,18,,,,,,,,
9016377,94,4.5,35,,,,,,,,
9012000,133,7.3,37,,,,,,,,
11176469,108,7.4,10749,,,,,,,,
7282851,97,6.3,28,,,,,,,,
6804016,94,5,18,,,,,,,,
10422387,115,6.8,18,,,,,,,,
28200000,97,6.5,35,,,,,,,,
0,82,3.1,35,,,,,,,,
4109095,117,5.7,18,,,,,,,,
0,90,6,35,,,,,,,,
4000000,100,7.4,10751,,,,,,,,
3076820,87,5.9,35,,,,,,,,
3011195,108,6.6,18,,,,,,,,
4069826,86,7.2,35,,,,,,,,
9879971,94,6.9,80,,,,,,,,
2807390,139,7.4,35,,,,,,,,
1826705,102,5.1,35,,,,,,,,
14980005,120,8,18,,,,,,,,
748453,86,5.7,28,,,,,,,,
0,101,5.2,28,,,,,,,,
0,110,6.5,35,,,,,,,,
2357852,123,6.9,18,,,,,,,,
11947954,87,5.3,35,,,,,,,,
0,98,6.7,35,,,,,,,,
0,97,5.8,18,,,,,,,,
22000,112,5.7,878,,,,,,,,
3387000,83,4.9,53,,,,,,,,
0,85,5.2,28,,,,,,,,
0,90,5.8,18,,,,,,,,
3200000,92,7.1,28,,,,,,,,
0,100,0,18,,,,,,,,
0,95,4.6,9648,,,,,,,,
0,79,2.8,53,,,,,,,,
0,95,6.1,28,,,,,,,,
5596708,113,7.6,18,,,,,,,,
5000000,136,7.3,35,,,,,,,,
0,90,4.1,53,,,,,,,,
103735,93,6.6,99,,,,,,,,
0,93,6.1,10749,,,,,,,,
23563727,116,6.9,18,,,,,,,,
25000000,122,8,35,,,,,,,,
19170001,88,5.3,27,,,,,,,,
33754967,102,7.4,12,,,,,,,,
86273333,106,7.7,35,,,,,,,,
5364858,95,5.4,27,,,,,,,,
37799643,118,7,12,,,,,,,,
6600000,109,6,12,,,,,,,,
5363000,120,6,18,,,,,,,,
119500000,93,7.2,37,,,,,,,,
32980880,91,5.9,27,,,,,,,,
10700000,80,7.1,18,,,,,,,,
3166000,105,7.6,99,,,,,,,,
553198,92,7,878,,,,,,,,
0,97,5.2,27,,,,,,,,
7200000,103,7.8,35,,,,,,,,
60141683,86,5.4,35,,,,,,,,
33400000,87,4.6,99,,,,,,,,
34585416,108,6.8,35,,,,,,,,
14400000,98,5,27,,,,,,,,
12348905,98,6.3,28,,,,,,,,
10000000,112,7.5,28,,,,,,,,
32230907,74,7.1,35,,,,,,,,
0,104,7.1,18,,,,,,,,
26781723,102,7.1,35,,,,,,,,
5535405,105,7.7,18,,,,,,,,
3325038,85,6.8,878,,,,,,,,
9726954,106,7.2,18,,,,,,,,
6854611,95,6.8,35,,,,,,,,
71904,100,7.1,18,,,,,,,,
0,106,6.1,35,,,,,,,,
107559,90,6,18,,,,,,,,
324138,96,6.6,35,,,,,,,,
0,87,4.9,35,,,,,,,,
0,94,4.8,27,,,,,,,,
5731103,120,7,18,,,,,,,,
495303,84,6.3,12,,,,,,,,
0,110,4.5,80,,,,,,,,
8176544,101,7.4,18,,,,,,,,
0,101,3.1,28,,,,,,,,
6892000,101,7,35,,,,,,,,
0,105,4.6,18,,,,,,,,
565592,97,10,35,,,,,,,,
11000000,107,6.9,10402,,,,,,,,
0,90,6.7,14,,,,,,,,
83320000,124,7.2,16,,,,,,,,
36690067,95,5.7,27,,,,,,,,
21930418,92,5.1,27,,,,,,,,
9132000,119,5.8,18,,,,,,,,
0,97,5.6,53,,,,,,,,
23650000,172,7.6,18,,,,,,,,
480811,113,6.7,80,,,,,,,,
3330,126,0,18,,,,,,,,
30448000,78,7.1,27,,,,,,,,
78898765,115,6.9,28,,,,,,,,
18344729,89,7,35,,,,,,,,
14674076,100,6.6,27,,,,,,,,
18016290,88,6.6,35,,,,,,,,
13129846,129,8,80,,,,,,,,
24600832,95,7.3,12,,,,,,,,
11540607,118,7.2,80,,,,,,,,
13101672,85,5.2,27,,,,,,,,
70000000,137,7.9,18,,,,,,,,
34522221,129,6.8,18,,,,,,,,
7600000,134,7.6,18,,,,,,,,
9172000,119,6.5,12,,,,,,,,
1477676,80,7.3,12,,,,,,,,
6003587,101,7.1,35,,,,,,,,
15992615,80,7.6,18,,,,,,,,
20908467,154,7.6,18,,,,,,,,
4601043,100,6.7,80,,,,,,,,
7800000,118,6.8,18,,,,,,,,
13831503,100,6.8,18,,,,,,,,
13885802,106,7.6,99,,,,,,,,
4000000,106,4.8,18,,,,,,,,
7871522,109,7.7,99,,,,,,,,
11122090,96,6.3,18,,,,,,,,
5967038,120,6.3,80,,,,,,,,
2801508,97,5.6,80,,,,,,,,
2506446,96,4.8,35,,,,,,,,
5179037,101,6.3,10749,,,,,,,,
11125849,90,7.8,18,,,,,,,,
1431623,102,7.2,99,,,,,,,,
1477002,98,6.8,18,,,,,,,,
0,109,7.6,99,,,,,,,,
876302,104,6.5,18,,,,,,,,
653621,92,6.8,36,,,,,,,,
563706,120,4.6,35,,,,,,,,
390659,104,6.3,28,,,,,,,,
124494,91,5.8,28,,,,,,,,
120620,90,7.1,18,,,,,,,,
111731,84,5.9,35,,,,,,,,
